scorer,,,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus
bodyparts,,,head,head,leg1,leg1,leg2,leg2,leg3,leg3,leg4,leg4,leg5,leg5,leg6,leg6,centerthorax,centerthorax
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,ant_gait,img06035.png,130.94192977681,191.51306477953187,165.82022513414728,240.8792674391477,248.99154483241313,135.7077922077922,237.18658332685283,18.73135547087645,116.99061163387512,50.92670503149549,70.84394393032116,90.09771366358194,63.86828485885371,218.3425227467144,154.5518527879306,136.24438136713587
labeled-data,ant_gait,img06070.png,112.16130919978224,156.63476942219458,169.57634924955283,189.9032973015009,221.08890854654328,170.04949840578584,255.9672039038806,49.31693755346453,150.25913951318142,4.780037327941557,101.9661151722529,67.02437981180498,42.94130764445134,153.4152344661327,155.62503110661794,112.63445835601524
labeled-data,ant_gait,img06156.png,128.79557313943542,197.41554553231202,159.91774438136713,230.68407341161833,223.23526518391787,152.87864530678902,245.7720098763512,54.14623998755735,118.06378995256239,17.12158799284549,63.33169569951005,136.24438136713587,99.8197585348783,150.1956995100708,144.8932479197449,136.24438136713587
labeled-data,ant_gait,img06261.png,159.91774438136713,170.5860875651295,173.3324733649584,210.83027451590328,235.57681584882187,128.19554397698113,244.69883155766394,4.243448168597865,139.52735632630845,4.780037327941557,79.9659596391632,134.6346138891049,121.81991406796794,140.00050548254143,169.57634924955283,116.3905824714208
labeled-data,ant_gait,img06340.png,110.55154172175128,168.4397309277549,173.3324733649584,197.95213469165566,203.91805544754646,178.0983357959406,236.64999416750913,51.999883350182756,130.40534061746638,5.316626487285191,106.25882844700209,94.39042693833113,76.74642468310134,162.0006610156311,147.5761937164632,123.90283070223191
labeled-data,ant_gait,img06402.png,128.25898398009178,162.53725017497473,176.01541916167668,185.6105840267517,242.01588576094565,176.48856831790965,274.2112353215647,105.12221012520416,167.42999261217824,11.755696399408976,93.91727778209815,84.73182207014543,124.50285986468623,137.31755968582317,170.64952756824016,135.17120304844858
labeled-data,ant_gait,img06459.png,88.014797029318,175.41538999922236,142.7468912823703,179.1715141146279,205.52782292557742,177.0251574772533,247.38177735438217,101.90267516914224,128.25898398009178,8.536161443347112,56.3560366280426,112.63445835601524,74.06347888638305,134.0980247297613,125.03944902402986,134.6346138891049
labeled-data,ant_gait,img06594.png,120.74673574928067,163.61042849366203,132.55169725484097,195.26918889493743,225.38162182129253,162.0006610156311,266.16239793140994,84.19523291080179,153.47867446924334,4.780037327941557,86.40502955128704,100.29290769111128,100.35634769422194,124.43941986157557,150.79572867252512,116.3905824714208
labeled-data,ant_gait,img06755.png,155.0884419472743,189.9032973015009,196.40580721673535,199.56190216968662,232.89387005210364,153.4152344661327,247.38177735438217,66.48779065246131,103.57588265028386,69.17073644917957,61.185339062135455,78.29275215802164,105.72223928765845,198.48872385099932,149.18596119449415,133.56143557041761
labeled-data,ant_gait,img06821.png,155.0884419472743,168.4397309277549,212.5034819970449,147.51275371335254,252.74766894781868,156.09818026285095,269.38193288747186,31.609495295124077,122.89309238665527,36.975386888560536,106.79541760634572,146.97616455400888,136.84441052959016,151.2688778287581,174.94224084298935,121.75647406485731
labeled-data,ant_gait,img06994.png,142.7468912823703,207.61073955984136,177.62518663970764,242.48903491717863,221.62549770588697,178.0983357959406,241.47929660160202,58.43895326230654,98.74658021619098,58.97554242165023,83.18549459522512,168.4397309277549,115.38084415584416,179.70810327397155,148.64937203515046,156.09818026285095
labeled-data,ant_gait,img07021.png,123.96627070534254,177.56174663659695,147.03960455711956,210.29368535655962,212.5034819970449,150.73228866941443,226.4548001399798,35.365619410529575,85.33185123259972,38.04856520724786,70.84394393032116,145.90298623532158,75.67324636441401,163.61042849366203,136.84441052959016,134.09802472976128
labeled-data,ant_gait,img07045.png,143.283480441714,161.46407185628743,164.21045765611638,160.39089353760014,229.13774593669808,134.6346138891049,240.4061182829147,18.194766311532817,100.35634769422194,20.877712108251046,81.57572711719416,125.51259818026287,110.55154172175128,141.6102729605724,151.86890699121238,113.70763667470257
labeled-data,ant_gait,img07057.png,149.18596119449415,160.39089353760014,160.99092270005445,173.8056225211914,225.91821098063616,129.26872229566843,240.94270744225838,18.73135547087645,106.79541760634572,21.950890426938372,85.86844039194335,123.90283070223191,127.7223948207481,135.7077922077922,156.69820942530527,109.41492339995335
labeled-data,ant_gait,img07229.png,160.99092270005445,191.51306477953187,178.16177579905127,178.63492495528425,216.7961952717941,111.56128003732795,222.69867602457424,82.58546543277083,97.67340189750371,40.73151100396609,79.9659596391632,103.5124426471732,122.89309238665527,233.90360836768025,151.86890699121238,138.39073800451047
