scorer,,,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus,ryanbonus
bodyparts,,,head,head,leg1,leg1,leg2,leg2,leg3,leg3,leg4,leg4,leg5,leg5,leg6,leg6,centerthorax,centerthorax
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,ant_gait1,img0555.png,283.2236176996655,294.33941208492104,239.12998677968739,279.641535111595,277.9743759234776,197.753363403064,350.41391243487044,122.16428182595843,445.9501127614899,208.25184695543976,379.80966638152256,320.58562096586047,360.9123959872462,331.08410451823624,326.2674002644062,257.5947196516058
labeled-data,ant_gait1,img0558.png,280.0740726339528,297.4889571506338,244.37922855587522,278.5916867563574,283.2236176996655,198.80321175830153,356.7130025662959,123.21413018119603,454.3488996033906,208.25184695543976,384.00905980247296,319.53577261062287,354.6133058558207,336.33334629442413,327.3172486196438,263.89380978303126
labeled-data,ant_gait1,img0570.png,306.32028151489226,310.0871374134847,292.6722528968037,292.2397153744459,327.3172486196438,217.70048215257793,360.9123959872462,174.6566995878373,493.1932887471809,220.85002721829068,428.10269072245114,330.03425616299864,321.0181584882183,360.47985846488837,354.6133058558207,281.7412318220701
labeled-data,ant_gait1,img0574.png,319.9683101329807,309.0372890582471,314.71906835679283,291.1898670192083,339.91542888249467,206.15215024496456,379.80966638152256,176.75639629831244,516.2899525624076,220.85002721829068,449.0996578272027,328.98440780776104,313.66922000155523,358.3801617544132,372.4607278948596,280.6913834668325
labeled-data,ant_gait1,img0579.png,327.3172486196438,305.88774399253435,334.6661871063068,282.79108017730766,330.4667936853565,209.3016953106773,396.6072400653238,172.5570028773621,509.99086243098213,244.9965393887549,464.84738315576635,327.9345594525235,313.66922000155523,354.18076833346294,379.80966638152256,279.641535111595
labeled-data,ant_gait1,img0589.png,322.0680068434559,301.68835057158407,339.91542888249467,284.89077688778286,305.27043315965466,216.65063379734033,403.9561785519869,167.30776110117426,462.74768644529115,302.73819892682167,470.09662493195424,322.6853176763356,318.9184617777431,346.83182984679985,372.4607278948596,281.7412318220701
labeled-data,ant_gait1,img0591.png,317.86861342250563,302.73819892682167,339.91542888249467,276.49199004588223,306.32028151489226,215.6007854421028,402.9063301967493,173.6068512325997,462.74768644529115,301.68835057158407,469.04677657671664,323.73516603157316,317.86861342250563,347.88167820203745,370.3610311843844,283.84092853254526
labeled-data,ant_gait1,img0598.png,303.17073644917946,298.5388055058713,313.66922000155523,277.5418384011198,308.41997822536734,213.50108873162765,406.055875262462,168.3576094564118,448.0498094719651,299.5886538611089,452.2492028929154,333.1838012287114,319.9683101329807,347.88167820203745,355.6631542110583,284.89077688778286
labeled-data,ant_gait1,img0603.png,292.6722528968037,299.5886538611089,275.87467921300254,272.29259662493195,312.61937164631775,215.6007854421028,410.2552686834123,166.2579127459366,443.8504160510148,298.5388055058713,400.8066334862741,367.8287969515514,321.0181584882183,344.7321331363247,346.21451901392015,282.7910801773077
labeled-data,ant_gait1,img0606.png,286.3731627653783,296.4391087953962,253.8278637530134,268.0932032039816,316.81876506726803,213.50108873162765,409.2054203281748,165.20806439069906,445.9501127614899,298.5388055058713,363.0120926977214,373.0780387277393,323.1178551986934,342.63243642584956,342.01512559296987,281.7412318220701
labeled-data,ant_gait1,img0612.png,277.9743759234776,293.28956372968344,238.08013842444973,261.7941130725562,317.86861342250563,211.40139202115245,416.55435881483777,162.05851932498638,453.299051248153,293.28956372968344,337.8157321720196,361.52970682012597,328.3670969748813,334.23364958394893,337.8157321720196,280.6913834668325
labeled-data,ant_gait1,img0619.png,277.9743759234776,295.38926044015864,246.4789252663503,263.8938097830313,331.5166420405941,211.40139202115245,429.15253907768874,163.10836768022392,462.74768644529115,295.38926044015864,346.21451901392015,361.52970682012597,337.8157321720196,343.68228478108716,331.5166420405941,281.7412318220701
labeled-data,ant_gait1,img0636.png,309.46982658060494,286.990473598258,301.07103973870437,256.5448712963683,379.80966638152256,192.5041216268761,426.00299401197594,189.35457656116336,514.1902558519324,286.990473598258,400.8066334862741,348.93152655727505,291.6224045415662,337.3831946496617,361.9622443424838,273.3424449801695
labeled-data,ant_gait1,img0643.png,315.76891671203043,277.5418384011198,315.76891671203043,248.14608445446765,330.4667936853565,179.90594136402518,439.6510226300645,183.05548642973787,532.0376778909713,281.7412318220701,413.4048137491251,345.7819814915623,290.5725561863286,326.8847110972859,372.4607278948596,268.0932032039816
labeled-data,ant_gait1,img0652.png,301.07103973870437,275.44214169064463,321.0181584882183,246.0463877439925,319.9683101329807,180.95578971926273,444.9002644062524,177.80624465354998,462.74768644529115,318.48592425538527,419.70390388055057,344.7321331363247,291.6224045415662,327.9345594525235,355.6631542110583,272.2925966249319
